t,X,Y,x,y
7.578498827208756,913,1193,-34,473
7.595191555903049,913,1193,-34,473
7.611884284597341,919,1193,-28,473
7.6285770132916335,921,1193,-26,473
7.645269741985927,925,1193,-22,473
7.661962470680219,928,1192,-19,472
7.678655199374512,928,1193,-19,473
7.695347928068804,934,1193,-13,473
7.712040656763096,934,1193,-13,473
7.728733385457389,936,1193,-11,473
7.745426114151681,939,1193,-8,473
7.762118842845973,942,1194,-5,474
7.778811571540266,947,1194,0,474
7.795504300234558,950,1194,3,474
7.812197028928851,952,1194,5,474
7.828889757623143,958,1192,11,472
7.8455824863174355,957,1194,10,474
7.862275215011728,961,1193,14,473
7.87896794370602,965,1192,18,472
7.895660672400313,970,1192,23,472
7.912353401094605,970,1192,23,472
7.9290461297888974,976,1193,29,473
7.94573885848319,975,1192,28,472
7.962431587177482,977,1192,30,472
7.979124315871775,978,1192,31,472
7.995817044566067,983,1192,36,472
8.01250977326036,983,1192,36,472
8.029202501954652,984,1192,37,472
8.045895230648945,986,1192,39,472
8.062587959343237,991,1192,44,472
8.07928068803753,991,1192,44,472
8.095973416731821,991,1192,44,472
8.112666145426115,993,1192,46,472
8.129358874120406,993,1192,46,472
8.1460516028147,994,1191,47,471
8.162744331508991,995,1192,48,472
8.179437060203284,997,1189,50,469
8.196129788897576,998,1189,51,469
8.212822517591869,997,1189,50,469
8.22951524628616,997,1190,50,470
8.246207974980454,997,1189,50,469
8.262900703674745,997,1189,50,469
8.279593432369039,997,1189,50,469
8.29628616106333,998,1189,51,469
8.312978889757623,999,1189,52,469
8.329671618451915,998,1189,51,469
8.346364347146208,996,1190,49,470
8.3630570758405,996,1191,49,471
8.379749804534793,993,1192,46,472
8.396442533229084,992,1192,45,472
8.413135261923378,991,1192,44,472
8.42982799061767,991,1191,44,471
8.446520719311962,990,1191,43,471
8.463213448006254,989,1192,42,472
8.479906176700547,985,1190,38,470
8.496598905394839,984,1192,37,472
8.513291634089132,982,1191,35,471
8.529984362783424,982,1192,35,472
8.546677091477717,978,1193,31,473
8.56336982017201,975,1192,28,472
8.580062548866302,973,1192,26,472
8.596755277560595,974,1193,27,473
8.613448006254886,971,1193,24,473
8.63014073494918,967,1193,20,473
8.646833463643471,966,1193,19,473
8.663526192337764,966,1193,19,473
8.680218921032056,962,1193,15,473
8.69691164972635,960,1193,13,473
8.71360437842064,957,1193,10,473
8.730297107114934,954,1193,7,473
8.746989835809226,950,1193,3,473
8.763682564503519,953,1192,6,472
8.78037529319781,948,1192,1,472
8.797068021892104,947,1192,0,472
8.813760750586395,944,1192,-3,472
8.830453479280688,940,1193,-7,473
