,mass A,,
t,x,y,
4.307624E0,1.156408E3,-6.830345E2
4.324386E0,1.156285E3,-6.830125E2
4.341147E0,1.140140E3,-6.689561E2
4.357908E0,1.140123E3,-6.689489E2
4.374669E0,1.122395E3,-6.570227E2
4.391430E0,1.112323E3,-6.430356E2
4.408192E0,1.101220E3,-6.309743E2
4.424953E0,1.101179E3,-6.309691E2
4.441714E0,1.095941E3,-6.189205E2
4.458475E0,1.084641E3,-6.108327E2
4.475236E0,1.084778E3,-6.108550E2
4.491997E0,1.078142E3,-6.029361E2
4.508759E0,1.078121E3,-6.029321E2
4.525520E0,1.073216E3,-5.969370E2
4.542281E0,1.071498E3,-5.910518E2
4.559042E0,1.067265E3,-5.889483E2
4.575803E0,1.067218E3,-5.889380E2
4.592565E0,1.067759E3,-5.868518E2
4.609326E0,1.068597E3,-5.870968E2
4.626087E0,1.068449E3,-5.870597E2
4.642848E0,1.070553E3,-5.890907E2
4.659609E0,1.070443E3,-5.890549E2
4.676371E0,1.072711E3,-5.929188E2
4.693132E0,1.076323E3,-5.990052E2
4.709893E0,1.080066E3,-6.069004E2
4.726654E0,1.080089E3,-6.069070E2
4.743415E0,1.088596E3,-6.151355E2
4.760176E0,1.088489E3,-6.150895E2
4.776938E0,1.090257E3,-6.289495E2
4.793699E0,1.101996E3,-6.387888E2
4.810460E0,1.102036E3,-6.388154E2
4.827221E0,1.114281E3,-6.509698E2
4.843982E0,1.126217E3,-6.649626E2
4.860744E0,1.138223E3,-6.809454E2
4.877505E0,1.138204E3,-6.809425E2
4.894266E0,1.138193E3,-6.809411E2
4.911027E0,1.158233E3,-6.929734E2
4.927788E0,1.177714E3,-7.066563E2
4.944549E0,1.198362E3,-7.210565E2
4.961311E0,1.222527E3,-7.331426E2
4.978072E0,1.222462E3,-7.331004E2
4.994833E0,1.244465E3,-7.471102E2
5.011594E0,1.271948E3,-7.567768E2
5.028355E0,1.272001E3,-7.568105E2
5.045117E0,1.301619E3,-7.650478E2
5.061878E0,1.358980E3,-7.688244E2
5.078639E0,1.355002E3,-7.728031E2
5.095400E0,1.351702E3,-8.083031E2
5.112161E0,1.382494E3,-8.103031E2
5.128922E0,1.382494E3,-8.103031E2
5.145684E0,1.414502E3,-8.123031E2
5.162445E0,1.414502E3,-8.123031E2
